全科医学,获提名医院,深圳市罗湖区人民医院（深圳大学第三附属医院）
全科医学,获提名医院,广东省人民医院
全科医学,获提名医院,南方医科大学珠江医院
全科医学,获提名医院,香港大学深圳医院
全科医学,获提名医院,海南医科大学第二附属医院
全科医学,获提名医院,深圳市龙华区中心医院
全科医学,获提名医院,广西医科大学第二附属医院
全科医学,获提名医院,南方医科大学第七附属医院
全科医学,获提名医院,深圳市人民医院
全科医学,获提名医院,广西壮族自治区人民医院
全科医学,获提名医院,广州市第一人民医院
疼痛学,1,华中科技大学协和深圳医院
疼痛学,2,广西医科大学第二附属医院
疼痛学,3,广州医科大学附属第二医院
疼痛学,4,暨南大学附属第一医院（广州华侨医院）
疼痛学,5,三亚中心医院（海南省第三人民医院）
疼痛学,获提名医院,深圳市人民医院
疼痛学,获提名医院,佛山市第一人民医院
疼痛学,获提名医院,深圳大学附属华南医院
疼痛学,获提名医院,中山大学附属第一医院
疼痛学,获提名医院,柳州市中医医院
疼痛学,获提名医院,桂林医学院附属医院
疼痛学,获提名医院,海南省人民医院
疼痛学,获提名医院,海南医科大学第二附属医院
疼痛学,获提名医院,广西医科大学第一附属医院
疼痛学,获提名医院,北京大学深圳医院
疼痛学,获提名医院,海南医科大学第一附属医院
疼痛学,获提名医院,中山市人民医院
疼痛学,获提名医院,广西壮族自治区南溪山医院
疼痛学,获提名医院,广州医科大学附属第三医院
疼痛学,获提名医院,海南省肿瘤医院
疼痛学,获提名医院,深圳平乐骨伤科医院
运动医学,1,中山大学孙逸仙纪念医院
运动医学,2,深圳市第二人民医院（深圳大学第一附属医院）
运动医学,3,暨南大学附属第一医院（广州华侨医院）
运动医学,4,佛山市中医院
运动医学,5,海南省人民医院
运动医学,获提名医院,南方医科大学第三附属医院
运动医学,获提名医院,广西医科大学第一附属医院
运动医学,获提名医院,中山大学附属第一医院
运动医学,获提名医院,南方医科大学南方医院
运动医学,获提名医院,北京大学深圳医院
运动医学,获提名医院,广东省人民医院
运动医学,获提名医院,广西国际壮医医院
运动医学,获提名医院,中国人民解放军总医院海南医院
运动医学,获提名医院,中山大学附属第三医院
罕见病,1,广州市妇女儿童医疗中心
罕见病,2,中山大学附属第一医院
罕见病,3,南方医科大学南方医院
罕见病,4,广西医科大学第一附属医院
罕见病,5,广州医科大学附属第一医院
罕见病,获提名医院,广东省人民医院
罕见病,获提名医院,海南省人民医院
罕见病,获提名医院,中山大学附属第三医院
罕见病,获提名医院,中山大学孙逸仙纪念医院
罕见病,获提名医院,海口市人民医院
罕见病,获提名医院,广东医科大学附属医院
罕见病,获提名医院,广州医科大学附属第三医院
罕见病,获提名医院,深圳市儿童医院
罕见病,获提名医院,中山大学中山眼科中心
罕见病,获提名医院,香港大学深圳医院 
